Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link,
S1969710031,nba,1/24/20,50/50 League ($2 - Top 50% Win) (Main),$60k,311.9,,66,100,Tournament,2,0,https://www.fanduel.com/entry/FEFLZZDEJ,
S1969709905,nba,1/24/20,50/50 League ($5 - Top 50% Win) (Main),$60k,311.9,,62,100,Tournament,5,0,https://www.fanduel.com/entry/CYLXJLQCZ,
S1969709860,nba,1/24/20,50/50 League ($5 - Top 50% Win) (Main),$60k,311.9,,60,100,Tournament,5,0,https://www.fanduel.com/entry/CGHEUMHZP,
S1969392550,nba,1/24/20,$6K Fri NBA Swat (3 Entries Max),$60k,306.5,,4412,7142,Tournament,1,0,https://www.fanduel.com/entry/AJCBSYZTA,
S1969392551,nba,1/24/20,$6K Fri NBA Swat (3 Entries Max),$60k,342.8,,1309,7142,Tournament,1,2,https://www.fanduel.com/entry/AMVKDRFDY,
S1969392552,nba,1/24/20,$6K Fri NBA Swat (3 Entries Max),$60k,264.9,,6838,7142,Tournament,1,0,https://www.fanduel.com/entry/AMHMQZTGC,
S1969392520,nba,1/24/20,$12K Fri NBA Block (Single Entry),$60k,311.9,,4114,7142,Tournament,2,0,https://www.fanduel.com/entry/CIKUNWEQC,
S1969392508,nba,1/24/20,$13K Fri NBA Dribbler (Single Entry),$60k,324,,6502,15476,Tournament,1,0,https://www.fanduel.com/entry/CIYSANQNY,
S1969392485,nba,1/24/20,NBA Daily Free Play,$60k,311.9,,15347,27256,Tournament,0,0,https://www.fanduel.com/entry/ASSINMLCC,
S1969392437,nba,1/24/20,NBA Road to All-Star Free Play,$60k,311.9,,20639,37213,Tournament,0,0,https://www.fanduel.com/entry/CVGMFNZUO,
S1968800188,epl,1/23/20,$6K Thu EPL Toe Poke ($0.25 to Enter),$0k,93.2,,7189,22348,Tournament,0.25,0.05,https://www.fanduel.com/entry/EKYYMFUZZ,
S1968477623,nba,1/23/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348,,5,100,Tournament,1,1.8,https://www.fanduel.com/entry/DXBLOAQMI,
S1968477601,nba,1/23/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348,,7,100,Tournament,1,1.8,https://www.fanduel.com/entry/AVJVXVPWQ,
S1968477580,nba,1/23/20,50/50 League ($1 - Top 50% Win) (Main),$60k,348,,6,100,Tournament,1,1.8,https://www.fanduel.com/entry/CTQTTCLAU,
S1968477564,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,5,100,Tournament,2,3.6,https://www.fanduel.com/entry/BPSELBOVO,
S1968477547,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,8,100,Tournament,2,3.6,https://www.fanduel.com/entry/CYZUPVAFG,
S1968477532,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,7,100,Tournament,2,3.6,https://www.fanduel.com/entry/EHTNHAPZK,
S1968477515,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,4,100,Tournament,2,3.6,https://www.fanduel.com/entry/ERJUBCWMQ,
S1968477496,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,6,100,Tournament,2,3.6,https://www.fanduel.com/entry/EYWKWUTFS,
S1968477482,nba,1/23/20,50/50 League ($2 - Top 50% Win) (Main),$60k,348,,7,100,Tournament,2,3.6,https://www.fanduel.com/entry/CGVCAZLAM,
S1968422878,nba,1/23/20,$6K Thu NBA Swat (3 Entries Max),$60k,339.1,,995,7142,Tournament,1,2.5,https://www.fanduel.com/entry/ESLOZLRSB,
S1968422880,nba,1/23/20,$6K Thu NBA Swat (3 Entries Max),$60k,319.3,,2530,7142,Tournament,1,0,https://www.fanduel.com/entry/DFKQKLFTH,
S1968422882,nba,1/23/20,$6K Thu NBA Swat (3 Entries Max),$60k,346.2,,653,7142,Tournament,1,2.5,https://www.fanduel.com/entry/DEWSXTTVL,
S1968422833,nba,1/23/20,$11K Thu NBA Dribbler (Single Entry),$60k,283.3,,10430,13095,Tournament,1,0,https://www.fanduel.com/entry/BRVUIIDAV,
S1968422812,nba,1/23/20,$11K Thu NBA Block (Single Entry),$60k,348,,477,6547,Tournament,2,5.13,https://www.fanduel.com/entry/EYWKVJLTP,
S1968422461,nba,1/23/20,NBA Daily Free Play,$60k,348,,1459,26471,Tournament,0,0,https://www.fanduel.com/entry/DKTRHDUXT,
S1968422419,nba,1/23/20,NBA Road to All-Star Free Play,$60k,348,,1885,36232,Tournament,0,0,https://www.fanduel.com/entry/DABPNOXQF,
S1967825050,nba,1/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,306.6,,50,100,Tournament,1,0.08,https://www.fanduel.com/entry/BVBFKYEVY,
S1967824983,nba,1/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,306.6,,56,100,Tournament,1,0,https://www.fanduel.com/entry/BTLMZIZYG,
S1967824945,nba,1/22/20,50/50 League ($1 - Top 50% Win) (Main),$60k,306.6,,53,100,Tournament,1,0,https://www.fanduel.com/entry/BMMTQEWEK,
S1967824880,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,51,100,Tournament,2,0,https://www.fanduel.com/entry/FAMDMCWTU,
S1967824792,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,50,100,Tournament,2,0.14,https://www.fanduel.com/entry/DZFBPWMZQ,
S1967824754,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,48,100,Tournament,2,0.4,https://www.fanduel.com/entry/DQCSILSKG,
S1967824711,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,48,100,Tournament,2,0.42,https://www.fanduel.com/entry/EDMHNGEIK,
S1967824669,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,47,100,Tournament,2,0.53,https://www.fanduel.com/entry/DSGIHKZYW,
S1967824624,nba,1/22/20,50/50 League ($2 - Top 50% Win) (Main),$60k,306.6,,52,100,Tournament,2,0,https://www.fanduel.com/entry/EFBZZCVDI,
S1967824554,nba,1/22/20,50/50 League ($5 - Top 50% Win) (Main),$60k,306.6,,63,100,Tournament,5,0,https://www.fanduel.com/entry/ASSIQBNZE,
S1967824533,nba,1/22/20,50/50 League ($5 - Top 50% Win) (Main),$60k,306.6,,57,100,Tournament,5,0,https://www.fanduel.com/entry/AYPGZLPBM,
S1967239443,epl,1/22/20,$500 Wed EPL Equalizer (Single Entry),$0k,144.9,,77,595,Tournament,1,2.5,https://www.fanduel.com/entry/EKYYBIKXF,
S1967042040,nba,1/22/20,$12K Wed NBA Block (Single Entry),$60k,306.6,,2710,7142,Tournament,2,0,https://www.fanduel.com/entry/ASSIJIHNA,
S1967041981,nba,1/22/20,$9K Wed NBA Swat (3 Entries Max),$60k,290.1,,6219,10714,Tournament,1,0,https://www.fanduel.com/entry/BDKKCTLVY,
S1967041982,nba,1/22/20,$9K Wed NBA Swat (3 Entries Max),$60k,305.3,,4393,10714,Tournament,1,0,https://www.fanduel.com/entry/BCWMQBZYC,
S1967041985,nba,1/22/20,$9K Wed NBA Swat (3 Entries Max),$60k,289.4,,6298,10714,Tournament,1,0,https://www.fanduel.com/entry/BCIPDKOAG,
S1967041891,nba,1/22/20,$11K Wed NBA Dribbler (Single Entry),$60k,290.1,,6796,13095,Tournament,1,0,https://www.fanduel.com/entry/EMATBNSLA,
S1967041848,nba,1/22/20,NBA Daily Free Play,$60k,306.6,,9764,31855,Tournament,0,0,https://www.fanduel.com/entry/CBZYNQOAW,
S1967041711,nba,1/22/20,NBA Road to All-Star Free Play,$60k,306.6,,12400,42462,Tournament,0,0,https://www.fanduel.com/entry/BQTZHNXUC,
S1966122181,nba,1/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,341.7,,67,100,Tournament,1,0,https://www.fanduel.com/entry/DZSZCVKWA,
S1966122068,nba,1/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,341.7,,64,100,Tournament,1,0,https://www.fanduel.com/entry/CLQFOMBBO,
S1966121999,nba,1/20/20,50/50 League ($1 - Top 50% Win) (Main),$60k,341.7,,64,100,Tournament,1,0,https://www.fanduel.com/entry/DYDGQRIDW,
S1966121914,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,60,100,Tournament,2,0,https://www.fanduel.com/entry/CSOYXBHAY,
S1966121776,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,61,100,Tournament,2,0,https://www.fanduel.com/entry/DUJYFZCSY,
S1966121733,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,59,100,Tournament,2,0,https://www.fanduel.com/entry/CIKURAFIY,
S1966121690,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,65,100,Tournament,2,0,https://www.fanduel.com/entry/DTIDHBJTC,
S1966121649,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,66,100,Tournament,2,0,https://www.fanduel.com/entry/BKXBFMAZS,
S1966121610,nba,1/20/20,50/50 League ($2 - Top 50% Win) (Main),$60k,341.7,,57,100,Tournament,2,0,https://www.fanduel.com/entry/BKJDSUPBW,
S1966121498,nba,1/20/20,50/50 League ($5 - Top 50% Win) (Main),$60k,341.7,,62,100,Tournament,5,0,https://www.fanduel.com/entry/DFKQPPLXC,
S1966121412,nba,1/20/20,50/50 League ($5 - Top 50% Win) (Main),$60k,341.7,,62,100,Tournament,5,0,https://www.fanduel.com/entry/CKANCPKGQ,
S1965891719,nba,1/20/20,$5K Mon NBA Swat (3 Entries Max),$60k,314.2,,3198,5952,Tournament,1,0,https://www.fanduel.com/entry/EKLAEBAYQ,
S1965891721,nba,1/20/20,$5K Mon NBA Swat (3 Entries Max),$60k,268.4,,5222,5952,Tournament,1,0,https://www.fanduel.com/entry/EJXCRJPAU,
S1965891722,nba,1/20/20,$5K Mon NBA Swat (3 Entries Max),$60k,365.3,,670,5952,Tournament,1,2.5,https://www.fanduel.com/entry/EFBZHILUE,
S1965891041,nba,1/20/20,$10K Mon NBA Block (Single Entry),$60k,341.7,,1671,5952,Tournament,2,0,https://www.fanduel.com/entry/AJPYMKURO,
S1965891015,nba,1/20/20,$10K Mon NBA Dribbler (Single Entry),$60k,284.5,,8843,11904,Tournament,1,0,https://www.fanduel.com/entry/FFHGAFNFK,
S1965890964,nba,1/20/20,NBA Daily Free Play,$60k,341.7,,4238,21092,Tournament,0,0,https://www.fanduel.com/entry/BFABZSIFG,
S1965890875,nba,1/20/20,NBA Road to All-Star Free Play,$60k,341.7,,6544,36245,Tournament,0,0,https://www.fanduel.com/entry/AWZNRUEKE,
S1965887412,nba,1/20/20,$7K Mon NBA Block (Single Entry),$60k,334,,840,4166,Tournament,2,4,https://www.fanduel.com/entry/DREMNWIRO,
S1965887207,nba,1/20/20,$7K Mon NBA Dribbler (Single Entry),$60k,278.6,,6305,8333,Tournament,1,0,https://www.fanduel.com/entry/BZWIGMSNO,
S1963718758,nba,1/18/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.3,,68,100,Tournament,1,0,https://www.fanduel.com/entry/DPAVIQCIR,
S1963718601,nba,1/18/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.3,,71,100,Tournament,1,0,https://www.fanduel.com/entry/BVBDKSYNH,
S1963718443,nba,1/18/20,50/50 League ($1 - Top 50% Win) (Main),$60k,323.3,,71,100,Tournament,1,0,https://www.fanduel.com/entry/BHDQTOMON,
S1963718333,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,70,100,Tournament,2,0,https://www.fanduel.com/entry/BPEFBUCGV,
S1963718083,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,74,100,Tournament,2,0,https://www.fanduel.com/entry/ALTNGSDWR,
S1963717965,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,73,100,Tournament,2,0,https://www.fanduel.com/entry/BHROGNKJP,
S1963717882,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,79,100,Tournament,2,0,https://www.fanduel.com/entry/DYDEQEPWR,
S1963717789,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,77,100,Tournament,2,0,https://www.fanduel.com/entry/BHDQTZRKJ,
S1963717622,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,76,100,Tournament,2,0,https://www.fanduel.com/entry/AQOQRATAN,
S1963717538,nba,1/18/20,50/50 League ($2 - Top 50% Win) (Main),$60k,323.3,,77,100,Tournament,2,0,https://www.fanduel.com/entry/CSOXBSUVX,
S1963717331,nba,1/18/20,50/50 League ($5 - Top 50% Win) (Main),$60k,323.3,,77,100,Tournament,5,0,https://www.fanduel.com/entry/EIVGJXGCV,
S1963717199,nba,1/18/20,50/50 League ($5 - Top 50% Win) (Main),$60k,323.3,,78,100,Tournament,5,0,https://www.fanduel.com/entry/EZKGRPFSZ,
S1963713916,nba,1/18/20,$5K Sat NBA Swat (3 Entries Max),$60k,293.4,,4561,5952,Tournament,1,0,https://www.fanduel.com/entry/EUBFWPJXX,
S1963713919,nba,1/18/20,$5K Sat NBA Swat (3 Entries Max),$60k,288.9,,4796,5952,Tournament,1,0,https://www.fanduel.com/entry/ESZKXGMCF,
S1963713921,nba,1/18/20,$5K Sat NBA Swat (3 Entries Max),$60k,286.4,,4894,5952,Tournament,1,0,https://www.fanduel.com/entry/ESLNKPAEJ,
S1963713797,nba,1/18/20,$10K Sat NBA Block (Single Entry),$60k,323.3,,2888,5952,Tournament,2,0,https://www.fanduel.com/entry/CKOIVUWHL,
S1963713723,nba,1/18/20,$10K Sat NBA Dribbler (Single Entry),$60k,284.6,,9484,11904,Tournament,1,0,https://www.fanduel.com/entry/DABNYVZBD,
S1963713286,nba,1/18/20,NBA Daily Free Play,$60k,323.3,,9100,24488,Tournament,0,0,https://www.fanduel.com/entry/EOEHNMUSV,
S1963350331,nba,1/18/20,$8K Sat NBA Block (Single Entry),$60k,283.5,,4270,4761,Tournament,2,0,https://www.fanduel.com/entry/CDPQCOPQK,
S1963350019,nba,1/18/20,$8K Sat NBA Dribbler (Single Entry),$60k,283.5,,8465,9523,Tournament,1,0,https://www.fanduel.com/entry/BYUMSJTLE,
S1963311149,nfl,1/19/20,$35K Sun NFL Scramble (Single Entry),$60k,104.46,,2777,4117,Tournament,10,0,https://www.fanduel.com/entry/AMVIOBWTJ,
S1963311075,nfl,1/19/20,$7K Sun NFL Three And Out (3 Entries Max),$60k,78.28,,2471,2777,Tournament,3,0,https://www.fanduel.com/entry/BVPBFLFMD,
S1963311077,nfl,1/19/20,$7K Sun NFL Three And Out (3 Entries Max),$60k,77.94,,2481,2777,Tournament,3,0,https://www.fanduel.com/entry/BYUMDLYZF,
S1963311080,nfl,1/19/20,$7K Sun NFL Three And Out (3 Entries Max),$60k,146.76,,476,2777,Tournament,3,6,https://www.fanduel.com/entry/BXSREDBDN,
S1963310716,nfl,1/19/20,$50K Sun NFL Spike (Single Entry),$60k,87.06,,9771,11904,Tournament,5,0,https://www.fanduel.com/entry/BPEFJREJF,
S1963310644,nfl,1/19/20,$25K Sun NFL Safety (Single Entry),$60k,91.26,,11232,14880,Tournament,2,0,https://www.fanduel.com/entry/DEITXUQVF,
S1963306002,nfl,1/19/20,$20K Sun NFL Squib (Single Entry),$60k,100.56,,15082,23809,Tournament,1,0,https://www.fanduel.com/entry/DPOTKQNOX,
S1961805595,nba,1/17/20,$12K Fri NBA Block (Single Entry),$60k,292.2,,4539,7142,Tournament,2,0,https://www.fanduel.com/entry/ATUBWFXXU,
S1961805520,nba,1/17/20,$7K Fri NBA Swat (3 Entries Max),$60k,292.2,,5090,8333,Tournament,1,0,https://www.fanduel.com/entry/AJCACUTOW,
S1961805524,nba,1/17/20,$7K Fri NBA Swat (3 Entries Max),$60k,292.2,,5090,8333,Tournament,1,0,https://www.fanduel.com/entry/AMVINMYZU,
S1961805529,nba,1/17/20,$7K Fri NBA Swat (3 Entries Max),$60k,292.2,,5090,8333,Tournament,1,0,https://www.fanduel.com/entry/AMHLAVNBY,
S1961805427,nba,1/17/20,$11K Fri NBA Dribbler (Single Entry),$60k,292.2,,7615,13095,Tournament,1,0,https://www.fanduel.com/entry/ANJGAEKXQ,
S1961805308,nba,1/17/20,NBA Daily Free Play,$60k,292.2,,14437,26852,Tournament,0,0,https://www.fanduel.com/entry/FDRMRGOHA,
S1961715019,nba,1/16/20,50/50 League ($1 - Top 50% Win) (Main),$60k,373.1,,55,100,Tournament,1,0,https://www.fanduel.com/entry/EZYEUPTQL,
S1961714731,nba,1/16/20,50/50 League ($1 - Top 50% Win) (Main),$60k,373.1,,55,100,Tournament,1,0,https://www.fanduel.com/entry/BUNGUHLKH,
S1961714689,nba,1/16/20,50/50 League ($1 - Top 50% Win) (Main),$60k,373.1,,56,100,Tournament,1,0,https://www.fanduel.com/entry/ESLNZQNQL,
S1961714617,nba,1/16/20,50/50 League ($2 - Top 50% Win) (Main),$60k,373.1,,60,100,Tournament,2,0,https://www.fanduel.com/entry/DKFSUREYH,
